# the parameter of w in the hidden layer
5.419018518243293725e-01	-6.195873415484434155e-01	1.631443666705090445e+00	6.224491915151678656e-01	-3.796131345145820069e-01	5.248327475305469142e-02	-1.461598824032315669e+00	-3.667461995356766646e-01	-4.812450747488004887e-02	-1.748089098993066637e+00
2.644498731168694050e-01	-1.477621032929423928e+00	7.313817618860085634e-01	-6.331630759265807207e-01	-6.757035333857798198e-01	1.221381418444875688e+00	7.169615590638453995e-01	-8.846481636768579460e-01	-2.904042587515774931e-01	-3.665084062215052119e-01
1.318916826897981842e+00	-1.825744859286133892e-01	1.022037788703443084e+00	-6.211251305615403950e-01	1.458882600740661339e-01	1.572529225453572099e+00	-1.697068888254103181e+00	-5.878809427377563734e-01	-5.419841498624544673e-01	2.554550208973723757e-01
1.837402027131249227e+00	3.482705196577213780e-01	5.309944824101453520e-01	2.810182581596064599e-01	-1.074332323162470626e+00	-3.295015986628281879e-01	5.685163269330605340e-01	1.029043644480176489e+00	-2.457865537144793555e-01	-2.877372320867369604e-01
2.833868325909980612e-01	5.948098048304946150e-01	-1.184669570951464523e+00	-1.672347376177360789e-01	-9.038717112178847046e-02	3.615652347969638969e-01	1.432984376980845909e+00	4.758309804508273899e-01	1.268428672006054470e+00	-1.257694500326861586e+00
-8.641968287333701149e-01	3.691525355486816040e-01	1.260142555746216919e+00	2.249259658111932639e-02	7.865195055501902344e-01	6.228113285419089040e-01	3.962103557627948969e-01	-1.661646394138510452e+00	-2.141946314283936115e+00	1.554586507556553698e+00
7.194191793395334766e-01	-1.969009531441473781e-01	-3.410981394965145186e-01	-8.192751037933261316e-01	-1.266596442663000088e+00	6.222609188017319548e-01	-2.119682852372821447e-01	6.032056134187874230e-01	1.642619485130866419e+00	-5.921880746284235997e-01
-1.161400832164188657e+00	5.241167743538190926e-01	-5.245090134329895015e-01	-9.045377561892562479e-01	7.479385991958621416e-01	1.306638963319018409e-01	-7.489313344275291273e-01	5.565868116812790201e-02	3.470483973172816539e-01	-5.202367043775199540e-02
1.871558734630739129e-01	-1.232953365446783023e+00	8.195339990117672668e-01	1.821771651167580330e+00	-7.678308204519481706e-01	-1.493182208370401387e+00	1.270207840956716572e+00	4.803785376737813861e-02	-5.239856505172769685e-01	1.352238669432978546e-01
5.982199952966993362e-01	-5.048218535771145654e-02	1.036810076712073370e+00	-8.312533844414176087e-01	1.913788829394434288e+00	6.239582117027915320e-01	8.822556317920954294e-02	1.427648275041422776e+00	-1.024969460935999610e+00	-2.203783708792718787e+00
-1.897087607678225041e+00	1.244109178425934603e+00	-1.760593483201156884e-01	1.263720256686762244e-01	1.863993469544606763e+00	-1.301550042712212196e+00	-8.395265636267253972e-01	-5.806362500742485722e-01	1.365637304554661258e+00	1.786562442649365645e-01
9.228780568037394660e-01	-9.928631902379331242e-01	6.872555351901477039e-01	-4.438078619844622597e-01	3.460023144018957164e-01	-8.053672998315511977e-01	1.140797946753886238e+00	-2.111198599204688608e-01	-2.093313462731044350e+00	4.730721884013186496e-01
-1.781901165414884636e+00	-2.973322776870122586e-01	3.841290438730892709e-01	-6.551097907838611123e-01	-1.836184792479536032e+00	8.936062534372650468e-02	7.934817133702091185e-01	3.955594820403635081e-01	1.245149107355281615e+00	8.435128965532899814e-01
1.879508430632021998e-01	4.571994886159817528e-01	7.711147985221205037e-01	1.785785028725820345e-01	6.776803852534040162e-01	6.327136416549923315e-01	5.366196917489199913e-01	2.191753670310320479e-01	3.484807791443507718e-01	1.094037403650825580e+00
-1.837188227439142119e-01	-1.790231198268586732e-01	-1.140894755793250948e+00	-1.798591957952007325e+00	4.534291239495485959e-01	2.865638723735595694e-01	1.577624127634609907e+00	-1.179984421450292142e+00	-4.162201579078174118e-01	5.931445185289750954e-01
-5.153277656086872188e-02	-5.269951087786504118e-01	-8.131103141256791345e-01	4.627928594810667290e-02	-2.463708880707990712e-01	-5.370963342852773659e-01	1.563122790951590124e+00	1.902116493794620222e+00	1.666983066662905966e-01	-1.367447005293274120e+00
1.160084332691551312e+00	-8.365830306979924469e-01	8.040471749919994027e-01	5.527528672613463145e-01	2.944687740890208905e-01	-1.599029919735582839e+00	-1.295944153616556349e+00	3.122359719108158682e-01	1.505422175364081294e+00	-1.579274136743419543e+00
3.409113218424532632e-01	-1.819369458629326974e+00	4.209407418046638427e-01	-6.939917452908110906e-01	8.493362028917562645e-01	-5.492561976300898152e-01	-6.398527355001326633e-01	1.240177124885373017e+00	1.336047504706041611e+00	9.468003239194622278e-01
5.688800334832379013e-01	-5.156470583344502367e-01	1.811114217653840008e-01	-1.402746882795198546e+00	1.609870816961733064e+00	-2.391824096293594160e+00	1.908303925017283131e-01	-1.694655083778700444e+00	8.451300828207061189e-01	2.832507275794334811e-01
-7.751912637407787354e-01	7.656605418813619002e-01	-1.146227481898134393e+00	6.262664505622311806e-01	-1.275373739220968305e+00	-5.633339920141475776e-01	-1.433762237067956469e-01	6.768607234302119746e-01	7.319316035894065653e-01	3.226432230181910832e+00
-4.870644366589207963e-01	3.040442688918847391e-01	-1.298530115533743201e+00	2.175577803481570649e-01	1.329538021875868448e-01	1.279929861265814983e+00	2.291310430144441745e-01	1.768045264539508388e+00	-1.027134942084338531e+00	-7.148504200070381343e-01
4.691271978783871921e-01	1.295796295162709111e+00	-7.803329638101853538e-01	4.399823935921940987e-01	-1.071686152642328249e+00	2.590706129976156902e-01	1.125541089732235100e+00	-1.661761525764656966e+00	-1.340733241864939362e+00	6.206316311008844844e-01
-9.035874573703396306e-01	-2.858394774734496213e-01	-3.998499189041871960e-01	1.715249408296872780e+00	6.973593812244431589e-02	1.970448029945190305e+00	-1.685951088644773721e+00	-8.184552939872511423e-01	-6.134641086037225799e-01	1.457334010480235476e+00
-5.663069678830109366e-01	7.742431517903300975e-01	1.317895954548538473e+00	9.304372860108069965e-01	-4.543845796682479538e-02	5.322652655514423792e-01	1.025363794402735090e-01	2.641268880630119886e-01	-2.927530156409162032e+00	-5.776608907114283431e-01
