# the parameter of w in the second hidden layer
9.722321108801266210e-01	1.123164947866106891e-02	-6.105443224222996124e-01	-2.412796386036765994e-01	-4.303766403531819607e-01	1.459740702672235046e-01	5.986074692590416246e-01	2.593503722172337822e-01	1.134170572445091452e+00	-1.279706792647533897e-01	-3.697541031211237228e-01	-1.002597598851147520e+00	-8.058756271422106154e-01	-6.566649373160805825e-02	3.889824738352030270e-02	5.267282958207355481e-01	5.259934683538787237e-01	7.806914852198701404e-02	-4.534634418134053657e-02	-4.795483539875824430e-01	-3.414114004496442423e-01	5.198634290965934435e-01	1.778862314205934825e-01	-3.798838297827110133e-01	-1.510806787177588983e+00	-3.873883188791492072e-01	-8.886420979585665236e-01	9.713686157002449084e-01	-3.175980964526402273e-02	1.502815816105641522e-01	5.849130792702176285e-01	1.063443171617538763e+00	-7.866264862492410304e-01	5.748011989070476169e-01	-4.865721942094732855e-01	-1.356404445586906204e+00	-7.304910596525253652e-01	-3.143371347002919813e-02	-9.278457959937282118e-02	3.295015348633166252e-01	5.143271745931575489e-02	4.099507436753500600e-01	-1.132678538932802237e+00	5.102364470833008481e-01	9.542599611409630089e-01	2.707843214412589128e-02	8.618798061891816409e-02	-1.698983045057372021e-01	-1.131261230097088122e-01	5.522341669524053476e-01
8.297864802424151365e-02	-1.525540722645822578e-01	-1.144173875777681482e-01	-2.212527739749170497e-01	3.892699772245666323e-01	-1.143267184704341410e+00	5.657503585826386683e-01	4.939240684399107129e-01	3.522285961497545470e-01	8.845498558720903404e-01	2.179758400922124917e-01	-2.178124749390485393e-01	-3.157956453673753661e-01	1.766863074710445791e-01	-5.312217441356488490e-02	-8.359798435667916694e-01	-3.020011420775802202e-01	2.812236750583924083e-01	6.369114079655279204e-01	5.482488892439044137e-02	2.074795633826245211e-01	-9.792070350799251255e-01	-5.153768660461798268e-01	-7.134281990388844363e-01	2.425321549241256092e-01	-3.461805827725507601e-01	-5.658815065051679971e-01	4.252037401193816124e-01	-2.212523851363482341e-01	-1.543648434686978987e+00	1.516585528260577798e+00	-4.683658045270825548e-02	-1.153717162756864978e+00	7.443549040126976601e-01	1.283344658911427238e-01	4.210092557685143899e-01	-4.518538460574456073e-01	5.712006393515369762e-01	7.905869219604935161e-01	-9.146517175558581680e-01	-4.248005699099206556e-01	4.642124012857766768e-01	-8.016376010527777041e-01	-4.405315666046078493e-01	-3.618652345032776635e-02	7.100400322031366063e-01	2.261488305091509388e-01	5.936196447338779603e-01	-1.300204936718547810e-01	5.620661760361032044e-01
3.681329235463012273e-01	4.034069497060157605e-01	-7.338209744143893154e-01	-6.793128433824783263e-01	-5.015396640409357232e-02	1.573245404765008515e-01	8.545412652597417225e-01	-5.477293775958135685e-02	-1.745368671365058466e+00	-6.686747993430494641e-02	-3.340248795367817963e-02	-5.053319828184796858e-01	1.881522592437743502e-01	-3.413918670524755394e-01	1.042726852764134460e+00	-1.640898422182953453e+00	5.886513364358411105e-01	3.363222611671949913e-01	-2.959284755685048229e-01	1.859199210279116610e-01	7.036943182384169937e-01	1.421740578130051558e-01	2.837326247288948777e-01	7.696287191315296372e-01	-6.185521131001523454e-01	-3.301638408018713888e-01	5.054675286170938302e-03	3.691055762850929400e-01	-7.360452505226025011e-01	9.815040944116120158e-01	3.616607173996052027e-01	-1.604321932601149581e-01	4.160374963741159671e-01	-1.084200975314694393e+00	3.282644975671925591e-01	7.398858347719916573e-01	-3.898634694379694010e-01	-1.016734737931660693e+00	-1.661449122285678925e-01	-7.964506586741338934e-01	1.261065573028300912e+00	1.604673655623601591e-01	-2.173063039495496673e-01	-9.749759297242621692e-01	-4.068924629401807769e-01	-2.038967411759402271e-01	7.992763727537448570e-01	-1.845487968929197461e-02	-7.399036663076352660e-01	8.256301864047607131e-01
5.903806318927865560e-01	1.142231134817412341e+00	5.909930777272627278e-01	1.061749159816930410e+00	-4.161288892821857210e-01	1.042552955599762354e+00	1.391261775405518542e+00	-6.841266444122855173e-02	9.030654568730838161e-01	-2.396991507252364817e-02	3.059387256549101278e-02	-7.320681625585212515e-01	-2.330055573094302612e-01	5.746839344205726396e-01	-5.911139896484767647e-02	-6.791249279788522664e-01	2.540728540997908014e-02	-6.685738245515856493e-01	-9.144896215881144208e-01	-4.218767748120073602e-01	-8.152196681275475365e-01	-5.319000579738678569e-01	-3.947322172974513932e-01	1.706312750071799778e-01	-1.804210937382672575e-01	-1.812536153526314309e-01	-8.374402412823850339e-01	-1.631602916735056807e-01	-2.893525405592016139e-02	-3.653866643808983961e-01	7.489959904693440640e-01	-2.778508387479336483e-02	-2.171045787160821904e-04	-2.817725989674659259e-01	-5.332716234697519875e-01	-1.986085043765692948e-01	6.410788505077241739e-01	9.782240672913223856e-01	9.663129212175466942e-02	9.440038080069244053e-01	3.541338565530131044e-01	-4.446794614111591604e-01	-6.396447444597960219e-01	5.201137033427661871e-01	2.318075047801540500e-02	-1.841996909282291317e-01	-2.778658840728244206e-01	-1.006571268000535202e+00	3.485673321452013029e-01	-7.075230210855492086e-01
3.332949157083168745e-01	1.037314962668952179e+00	5.497115505806568839e-03	-3.754789038881868879e-01	8.923847461667322456e-02	5.526654960462226152e-01	1.544514038885274297e-02	5.666253783711754366e-01	-2.027704723203601900e-01	2.323270689099362352e-01	4.165172752867307149e-01	-1.030598081994762438e-01	3.697503346289843784e-01	8.517739273719354687e-01	-1.390775127719325321e-01	1.011364838111695856e-02	-2.727931550446268671e-01	-2.616882094825496718e-01	8.703683662064408688e-01	1.470075954161447485e-01	9.776310018717104811e-01	8.210587806222335860e-01	3.517483345509490045e-01	7.884130578766084252e-01	8.064011551963149449e-01	-1.850975310665964046e-01	5.245859320825357885e-01	2.148405876768597622e-01	8.989578582219065472e-01	5.683289678754880336e-01	4.817190077727779296e-01	8.604024739736286509e-02	1.475580312908066072e-01	-8.985869448939848292e-01	-4.302140474803282655e-01	-9.282704900236180001e-02	1.540075241425078456e-01	1.508158809010905488e-01	2.494865034201773080e-01	-4.311334150759163486e-01	2.362626529891128369e-01	-4.874512581733591587e-01	-7.919729978446284901e-01	-1.968170858084684546e-02	4.204475690763303519e-01	4.593240333436236777e-02	7.122749737470866760e-02	3.798065985098558195e-01	-3.252226325715025235e-01	-6.765692634290955132e-01
-6.994676667170129925e-01	5.005794991881244993e-01	-4.354812412987191794e-01	-1.262499540991114666e-01	5.994207670195222937e-01	-5.802112603158879889e-01	8.289717082884887622e-01	1.002640794812981406e+00	7.680863970891520509e-01	5.777341488499092986e-02	2.570345547447999146e-01	-2.811710384341759711e-02	6.238428802575910481e-01	-7.651752489829298787e-01	-4.381425671488613227e-02	-6.898662551913075092e-01	-5.605607887026540365e-02	-4.930296565708098822e-01	-7.816839632785406167e-01	-6.920781649145443248e-01	-1.114800507924471329e-01	-8.060775374357137535e-01	-2.937745576081401966e-01	1.668806346660206275e-01	-1.724037391888599835e-01	1.378579576005168339e-01	-4.742379971882679790e-01	-4.936255458696718335e-01	4.712233223298885054e-01	1.907595906929474561e-01	2.287750369033180409e+00	1.181509172805849550e+00	-1.352906244195697938e-01	-9.190128778281075883e-01	1.961567444459974829e-01	-1.664664189712214082e+00	2.176202829197509125e-01	-2.823051991520345028e-01	-1.573945541820288785e+00	2.168551414375798625e-01	5.068407517136296336e-01	-1.322967462179125198e+00	2.007637185268655311e-01	-1.120005753884909527e+00	6.577931076882019834e-01	9.924405617950773917e-02	-7.826720506821195356e-01	-2.026989094401695224e-01	7.240400870804147848e-01	3.624511352094532679e-01
-1.506117298414913486e-02	-4.482469413993064311e-01	-2.195775494216150037e-01	4.658514874515830573e-01	3.136078800152169443e-01	-6.438909993981895008e-01	-6.551049658119845187e-01	2.706735033695513160e-01	5.924220747897782635e-01	5.044336502742753359e-01	-1.352518556445586606e-01	-1.982321316122539756e-01	8.645763169355463740e-01	3.920688921144231398e-01	4.422224437209146264e-02	3.195541822555009182e-01	3.422027493675601217e-01	-4.037526335586644755e-01	-4.366398628319578812e-01	-8.788935928903051087e-01	-1.735491134515790845e-01	5.135042859888914180e-01	1.007828077706752756e+00	5.743678360813280204e-01	-3.057092526757201889e-01	-3.557803586049488320e-01	6.927272476217605224e-02	4.011976541881955849e-01	-1.287151381222916835e-01	2.355550660092645410e-01	6.418563187627253364e-02	-5.807292108525858865e-01	-3.239389136478613707e-01	2.295391862736567423e-01	2.011063835612412753e-01	-1.523657352200248893e-01	-1.178963726039594651e-01	-6.320653755787617456e-01	-2.061673814001585281e-01	-5.173510789640112240e-01	2.782963519618141812e-01	5.510797973915675108e-02	2.454935884467282850e-02	1.961512365347712339e-01	-9.582481330229949412e-01	5.073048278973047998e-01	1.412649804543427978e-01	2.929479244357590662e-01	7.028967840964812641e-01	2.337146825802556560e-01
-1.509781704321725981e-01	-2.815423459275022133e-01	-4.670799893545778958e-01	-4.911708606214733597e-01	-3.240126805070883131e-01	-9.836551616976511869e-02	-4.802417002216196606e-01	-3.059573579734056192e-01	-3.853173439944123091e-01	-6.066873048131043999e-01	-4.401094189876445517e-01	4.876925412647552943e-02	-6.274214425178682442e-01	-4.390903014540540883e-01	-4.404473439834412640e-01	-4.672273431069360328e-01	-1.323628023709824408e-01	-6.608728301171922226e-01	-4.469002778980183943e-01	-5.203996263684115275e-01	4.583587042557009210e-03	3.444959508628271661e-02	-2.414587693898469917e-02	-3.889775395640761024e-01	-3.798685995531941861e-01	-6.323866535277090639e-01	-6.547095709773111949e-01	-1.388936857180599338e-01	7.842290117177240505e-02	-5.138205780565684427e-04	-4.987429564167707441e-01	8.870728674468304764e-02	9.085638813581975448e-02	-4.373948548779941214e-01	-3.768903943216022068e-01	-1.306937943019586268e-01	6.084710880910294828e-02	-3.743557984728617671e-01	-5.873983910724731583e-01	-1.645218956531145083e-01	-5.940934754725372136e-01	4.119358653544100135e-02	-3.206908626217315206e-01	-5.624310561873114428e-02	-4.007819726279774897e-01	-2.467715464384317159e-01	-4.414950149912812427e-01	-3.613415812819404382e-01	-3.302533215604533390e-01	-3.539840229883108313e-01
-4.809002469594146900e-01	-7.372338785666058270e-01	-2.847518254826289508e-01	-1.685080944287375093e+00	1.057093750848941305e+00	-7.646076187848415140e-01	-9.510511189075272487e-01	7.132309876914290081e-01	-4.860683332384392319e-01	-1.112631681954664442e+00	8.802918298546729137e-01	-2.238026832151710221e-01	-1.350764720691139731e+00	3.684639101972502218e-01	7.594820558215464867e-02	2.650309211589821703e-02	3.935985557526338052e-01	4.910473471122928646e-01	5.335993376460164139e-01	5.541682486291669152e-01	7.252419275136410270e-01	5.979182244455172324e-01	-6.058380209621997414e-01	-3.235975743080299338e-01	7.729828029141729839e-01	-1.172905524474048000e-01	1.217764184600434563e+00	-4.640821967662274727e-01	-1.211667111308403877e+00	1.368824418069582161e-01	6.353831914375983325e-02	-2.902296374677759139e-01	-3.354064832806331053e-01	2.032552626721148281e-01	8.387551727582028827e-01	1.511186251200212494e-01	1.075063357978032874e+00	-2.871806715414707556e-01	3.542561396266848961e-01	-7.885017880776032939e-01	-7.821600041362770650e-01	1.915475579683672408e-02	7.657384561815733237e-01	1.130711894705362708e+00	-7.644197663141151233e-01	1.192171544345459466e+00	-4.488482362555734073e-01	9.560670487405606432e-02	-9.483927456997790495e-01	-4.004762839277884456e-01
-7.363879681446116043e-01	-4.126663441602299465e-04	3.365471191524075922e-01	1.590700442508260759e-01	7.524164023060165851e-01	1.791640054419530448e-01	-2.908515207717173312e-01	-3.002153748716713810e-01	-2.496854248350937500e+00	-1.495084787048829078e+00	5.671382462204412889e-01	4.450929957311497986e-01	7.962607969743540348e-01	-6.474888669867230329e-01	6.163310813581851511e-02	1.889657754994137351e-01	-8.887065167773788854e-02	1.389772363734286031e+00	-3.409304126776850352e-01	5.917055833007300869e-01	-6.941746326809726531e-02	2.723864533210444971e-01	-1.177173763549162061e-01	-9.806190927560269888e-01	4.247842355176196377e-02	-7.168517001425730450e-01	-1.396084203329212847e-01	3.292011231448867536e-01	-5.939223031859987012e-01	-1.426443632581440579e-01	3.258659168666023787e-01	3.792387187253837971e-02	-1.130045462676330797e-01	1.132219693967269486e-01	-4.307497688967885097e-01	3.983342249219565256e-01	9.314659556341718938e-01	-8.255626923963697017e-01	4.069484849745815813e-01	-7.350889331942019045e-02	-1.087562738595937301e-01	-2.342289246815281722e-01	2.284559220025092832e-02	-5.386634716692589864e-01	1.971034710504881160e-01	-5.231901441337147851e-01	8.773920226161107117e-01	-1.158528415466728134e+00	9.663684908404936158e-02	-4.678640755118928518e-01
